line_id	entry_id	section	field	response	response_date	source	kernel_tokens_est	full_tokens_est	kernel	full
L0973	R012__TENSIONS_CONTRADICTIONS__ITEM_05__L907	TENSIONS_CONTRADICTIONS	item_05	12	6/22/2026, 6:26:00 PM	ai-prompting-and-description.md:L907	57	97	The piece opposes the claim that rejection may have benefited Baltimore, yet its own evidence shows that the competition forced regional alignment, generated commitments, created institutional capacity, and clarified strategy.	The piece opposes the claim that rejection may have benefited Baltimore, yet its own evidence shows that the competition forced regional alignment, generated commitments, created institutional capacity, and clarified strategy. The stronger conclusion is not that losing was good, but that the competition produced valuable coordination while withholding the resources required to test it.
L0974	R013__TENSIONS_CONTRADICTIONS__ITEM_01__L1049	TENSIONS_CONTRADICTIONS	item_01	13	6/22/2026, 6:33:23 PM	ai-prompting-and-description.md:L1049	57	110	The project is framed as “freeing the law,” yet the Hugging Face release uses a CC BY-NC 4.0 licence, and thousands of additional collected documents are described as available to researchers through a signed-release process.	The project is framed as “freeing the law,” yet the Hugging Face release uses a CC BY-NC 4.0 licence, and thousands of additional collected documents are described as available to researchers through a signed-release process. Public law has been liberated from proprietary browsing systems into a research resource that still imposes use and access constraints. ([Hugging Face](https://huggingface.co/datasets/LocalLaws/LOCUS-v1/tree/main))
L0975	R013__TENSIONS_CONTRADICTIONS__ITEM_02__L1053	TENSIONS_CONTRADICTIONS	item_02	13	6/22/2026, 6:33:23 PM	ai-prompting-and-description.md:L1053	41	106	The dataset card describes approximately 2.21 million “ordinances,” while elsewhere specifying that the unit of analysis is a chunk derived from a legal document.	The dataset card describes approximately 2.21 million “ordinances,” while elsewhere specifying that the unit of analysis is a chunk derived from a legal document. Sections, subsections, fragments, and ordinances are not equivalent units. Treating every row as an ordinance can inflate both perceived scale and statistical independence. ([Hugging Face](https://huggingface.co/datasets/LocalLaws/LOCUS-v1/blob/main/README.md))
L0976	R013__TENSIONS_CONTRADICTIONS__ITEM_03__L1057	TENSIONS_CONTRADICTIONS	item_03	13	6/22/2026, 6:33:23 PM	ai-prompting-and-description.md:L1057	37	97	The paper argues that position inside a code carries substantive information and warns that chunking strategies can lose this documentary structure.	The paper argues that position inside a code carries substantive information and warns that chunking strategies can lose this documentary structure. Yet the published feature list exposes no explicit ordering or hierarchical-path field. The research identifies context as essential while the release appears optimized around isolated chunks. ([arXiv](https://arxiv.org/pdf/2606.19334))
L0977	R013__TENSIONS_CONTRADICTIONS__ITEM_04__L1061	TENSIONS_CONTRADICTIONS	item_04	13	6/22/2026, 6:33:23 PM	ai-prompting-and-description.md:L1061	61	115	The project presents model-generated dimensions as tools for discovering national legal patterns, but the model’s judgments may also encode assumptions from its training data, prompt wording, OCR quality, document length, and legal register.	The project presents model-generated dimensions as tools for discovering national legal patterns, but the model’s judgments may also encode assumptions from its training data, prompt wording, OCR quality, document length, and legal register. A map labelled “paternalism” can acquire the rhetorical authority of social measurement even though its underlying ground truth is another model’s comparative interpretation. ([arXiv](https://arxiv.org/pdf/2606.19334))
L0978	R013__TENSIONS_CONTRADICTIONS__ITEM_05__L1065	TENSIONS_CONTRADICTIONS	item_05	13	6/22/2026, 6:33:23 PM	ai-prompting-and-description.md:L1065	56	107	The accessible preview itself illustrates the risk of aggregate confidence: a provision requiring municipal meetings to be public is assigned the topic “Nuisance.” The dataset acknowledges expected noise at taxonomy boun…	The accessible preview itself illustrates the risk of aggregate confidence: a provision requiring municipal meetings to be public is assigned the topic “Nuisance.” The dataset acknowledges expected noise at taxonomy boundaries, but millions of noisy classifications can still produce precise-looking rankings, geographic comparisons, and policy narratives. ([Hugging Face](https://huggingface.co/datasets/LocalLaws/LOCUS-v1))
L0979	R015__TENSIONS_CONTRADICTIONS__ITEM_01__L1532	TENSIONS_CONTRADICTIONS	item_01	15	6/22/2026, 7:33:29 PM	ai-prompting-and-description.md:L1532	39	106	The narrative presents variety as the route to transferable expertise, yet all its strongest examples involve decades of highly domain-specific exposure.	The narrative presents variety as the route to transferable expertise, yet all its strongest examples involve decades of highly domain-specific exposure. Ronaldo’s soccer anticipation does not imply equivalent anticipation in baseball, and Pujols’s baseball expertise collapses against unfamiliar softball mechanics. The evidence supports structured variation within a domain more clearly than broad transfer across domains.
L0980	R015__TENSIONS_CONTRADICTIONS__ITEM_02__L1536	TENSIONS_CONTRADICTIONS	item_02	15	6/22/2026, 7:33:29 PM	ai-prompting-and-description.md:L1536	27	106	Chunking is used to explain prediction, memory, perception, and learning as though they were one mechanism.	Chunking is used to explain prediction, memory, perception, and learning as though they were one mechanism. Recognizing a chess configuration, forecasting a pitch, and directing a header involve overlapping but distinct processes: memory retrieval, cue utilization, motor calibration, and probabilistic prediction. The single explanatory label risks compressing the science as aggressively as experts compress perception.
L0981	R015__TENSIONS_CONTRADICTIONS__ITEM_03__L1540	TENSIONS_CONTRADICTIONS	item_03	15	6/22/2026, 7:33:29 PM	ai-prompting-and-description.md:L1540	27	87	The video argues that experts do not possess exceptional reflexes, but this can create a false opposition.	The video argues that experts do not possess exceptional reflexes, but this can create a false opposition. Anticipation may dominate, yet motor speed, visual acuity, coordination, strength, and reaction time still determine whether a correct prediction can be executed. Prediction does not replace physical capacity; it makes that capacity timely.
L0982	R015__TENSIONS_CONTRADICTIONS__ITEM_04__L1544	TENSIONS_CONTRADICTIONS	item_04	15	6/22/2026, 7:33:29 PM	ai-prompting-and-description.md:L1544	65	83	The claim that learners should be wrong roughly fifteen per cent of the time is presented as a general scientific threshold, while desirable difficulty depends heavily on task type, feedback quality, learner expertise, motivation, and consequences of error.	The claim that learners should be wrong roughly fifteen per cent of the time is presented as a general scientific threshold, while desirable difficulty depends heavily on task type, feedback quality, learner expertise, motivation, and consequences of error. A memorable number substitutes for a more conditional learning principle.
L0983	R015__TENSIONS_CONTRADICTIONS__ITEM_05__L1548	TENSIONS_CONTRADICTIONS	item_05	15	6/22/2026, 7:33:29 PM	ai-prompting-and-description.md:L1548	48	94	The closing advice encourages prediction in meetings and everyday situations, but social settings are reflexive: people respond to being interpreted, conceal intentions, and change strategies.	The closing advice encourages prediction in meetings and everyday situations, but social settings are reflexive: people respond to being interpreted, conceal intentions, and change strategies. Patterns in human institutions may become obsolete once actors recognize that others are exploiting them. Athletic trajectories are often more stable than strategic social behavior.
